Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Chef Robotics,https://www.crunchbase.com/organization/chef-robotics,Growing,Private,For Profit,51-100,,Seed,2024-01-26,,2019-01-01,day,Active,,,1,6,Seed,,,,,,,Seed,18250000,USD,18250000,22500000,USD,22500000,"Alumni Ventures, Bloomberg Beta, Bold Capital Partners, Gaingels, MaC Venture Capital",21,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Hardware, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Food and Beverage, Machine Learning, Robotics","San Francisco, California, United States",
Bloom Nutrition,https://www.crunchbase.com/organization/bloom-nutrition,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2024-01-17,,2019-01-01,year,Active,,,1,1,,90000000,USD,90000000,90000000,USD,90000000,Venture - Series Unknown,90000000,USD,90000000,90000000,USD,90000000,"Nutrabolt, Amberstone Ventures, Clayton Christopher",3,"Greater Los Angeles Area, West Coast, Western US","Community and Lifestyle, Food and Beverage, Health Care",,High,,,,"Dietary Supplements, Health Care, Nutrition, Women's","Los Angeles, California, United States",
Gordon Brothers,https://www.crunchbase.com/organization/gordon-brothers-group,,Private,For Profit,251-500,Made Acquisitions,Debt Financing,2022-04-22,Venture Capital,1903-01-01,year,Active,,Debt,1,2,Private Equity,300000000,USD,300000000,,,,Private Equity,,,,300000000,USD,300000000,"CPP Investments, Stone Point Capital",2,"Greater Boston Area, East Coast, New England","Financial Services, Lending and Investments",,,,,,"Angel Investment, Finance, Financial Services","Boston, Massachusetts, United States",17
Optus,https://www.crunchbase.com/organization/optus,,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Debt Financing,2021-11-18,,1981-01-01,year,Active,,,1,1,M&A,60000000,AUD,43661989,,,,,,,,60000000,AUD,43661989,Clean Energy Finance Corporation,1,"Asia-Pacific (APAC), Australasia","Apps, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Privacy and Security, Software",,,,,,"Apps, Cyber Security, Messaging, Mobile, Mobile Apps, Telecommunications","Sydney, New South Wales, Australia",1
Plusgrade,https://www.crunchbase.com/organization/plusgrade,Growing,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Private Equity,2024-03-04,,2009-01-01,year,Active,,,1,5,M&A,,,,,,,Private Equity,200000000,CAD,150631220,155831220,USD,155831220,"TA Associates, SCALE AI, General Atlantic, Caisse de Depot et Placement du Quebec, Calin Rovinescu",5,,"Community and Lifestyle, Software, Transportation, Travel and Tourism",,High,,,,"Air Transportation, Leisure, SaaS, Travel","Montréal, Quebec, Canada",
Layer2 Financial,https://www.crunchbase.com/organization/layer2-financial,Growing,Private,For Profit,11-50,,Series A,2024-07-31,,2021-01-01,year,Active,,,1,1,Early Stage Venture,10700000,CAD,7748890,10700000,CAD,7748890,Series A,10700000,CAD,7748890,10700000,CAD,7748890,"Galaxy Digital, Sapphire Ventures, Accomplice",3,Great Lakes,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,High,,,,"Cryptocurrency, Financial Services, FinTech, Trading Platform","Toronto, Ontario, Canada",
Calabrio,https://www.crunchbase.com/organization/calabrio,Growing,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Venture - Series Unknown,2021-09-03,,1995-01-01,year,Active,,,1,4,M&A,11200000,USD,11200000,11200000,USD,11200000,Venture - Series Unknown,20200000,USD,20200000,20200000,USD,20200000,"Kohlberg Kravis Roberts, Split Rock Partners, BlueStream Ventures",3,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Software",,,,,,"Analytics, Enterprise Software, Software, VoIP","Minneapolis, Minnesota, United States",
Heimdall Power,https://www.crunchbase.com/organization/heimdall-power,Growing,Private,For Profit,11-50,,Series B,2024-07-16,,2016-01-11,day,Active,,,1,4,Early Stage Venture,22900000,EUR,24943034,22900000,EUR,24943034,Series B,37704683,USD,37704683,37704683,USD,37704683,"Saga pure, Investinor, Hafslund Venture, Eviny Ventures, Lyse Group",13,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Energy, Hardware, Software, Sustainability",,High,,,,"Electrical Distribution, Power Grid, Renewable Energy, Sensor, Software","Oslo, Oslo, Norway",
Humanity Protocol,https://www.crunchbase.com/organization/humanity-protocol,Growing,Private,For Profit,1-10,,Seed,2024-05-15,,2023-01-01,year,Active,,,1,2,Seed,30000000,USD,30000000,30000000,USD,30000000,Seed,31500000,USD,31500000,31500000,USD,31500000,"Hashed, Animoca Brands, LongHash Ventures, Polygon, Sandeep Nailwal",25,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Information Technology, Internet Services, Other, Privacy and Security",,High,,,,"Blockchain, Cyber Security, Web3","Hong Kong, Hong Kong Island, Hong Kong",
Octave,https://www.crunchbase.com/organization/octave-b269,,Private,For Profit,251-500,,Venture - Series Unknown,2024-02-08,,2018-01-01,year,Active,,,1,6,,4999998,USD,4999998,4999998,USD,4999998,Venture - Series Unknown,90999998,USD,90999998,90999998,USD,90999998,"Felicis, Novo Holdings, Obvious Ventures, Greycroft, Company Ventures",9,"San Francisco Bay Area, West Coast, Western US",Health Care,,,,,,"Health Care, Mental Health, Personal Health, Wellness","San Francisco, California, United States",
Amartha,https://www.crunchbase.com/organization/amartha,Growing,Private,For Profit,5001-10000,Made Acquisitions,Venture - Series Unknown,2024-06-18,,2010-01-01,year,Active,,,1,9,,17500000,USD,17500000,17500000,USD,17500000,Venture - Series Unknown,71000000,USD,71000000,376296701,USD,376296701,"Accion, International Finance Corporation, Bank Mandiri, Lendable, MDI Ventures",17,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Apps, Financial Services, Mobile, Software",,High,,,,"Financial Services, FinTech, Lending, Mobile Apps","Jakarta, Jakarta Raya, Indonesia",1
EnergyX,https://www.crunchbase.com/organization/energyx-e10c,,Private,For Profit,101-250,,Series B,2023-10-17,,2018-01-01,year,Active,,,1,6,Early Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series B,574465907,USD,574465907,574465907,USD,574465907,"General Motors, Posco, The University of Texas at Austin, IMM Investment, The Global Emerging Markets Group",11,"Greater Miami Area, East Coast, Southern US","Energy, Science and Engineering, Sustainability",,,,,,"Chemical Engineering, Environmental Engineering, Renewable Energy","Fort Lauderdale, Florida, United States",
TransPerfect,https://www.crunchbase.com/organization/transperfect,,Private,For Profit,5001-10000,Made Acquisitions,Debt Financing,2019-06-20,,1992-12-09,day,Active,,,1,1,,450000000,USD,450000000,,,,,,,,450000000,USD,450000000,"Bank of America, JP Morgan Chase, Citibank",3,"Greater New York Area, East Coast, Northeastern US","Education, Other, Professional Services",,,,,,"Language Learning, Service Industry, Translation Service","New York, New York, United States",
Brite Payments,https://www.crunchbase.com/organization/brite,Growing,Private,For Profit,51-100,,Series A,2023-10-04,,2019-01-01,year,Active,,,1,2,Early Stage Venture,60000000,USD,60000000,60000000,USD,60000000,Series A,60000000,USD,60000000,60000000,USD,60000000,"Dawn Capital, Headline, Incore Invest, A Group of Friends Investments (AGOF)",4,"European Union (EU), Nordic Countries, Scandinavia","Financial Services, Payments",,Medium,,,,"Financial Services, FinTech, Payments","Stockholm, Stockholms Lan, Sweden",
Lyte,https://www.crunchbase.com/organization/lyte,,Private,For Profit,51-100,,Series B,2021-01-10,,2013-01-01,year,Active,,,1,5,Early Stage Venture,5000000,USD,5000000,5000000,USD,5000000,Series B,53000000,USD,53000000,53000000,USD,53000000,"Correlation Ventures, Industry Ventures, Jackson Square Ventures, Social Capital, Accomplice",21,"San Francisco Bay Area, West Coast, Western US","Events, Internet Services, Media and Entertainment",,,,,,"Event Management, Events, Internet, Social Media, Ticketing","San Francisco, California, United States",
Upsie,https://www.crunchbase.com/organization/upsie,,Private,For Profit,11-50,Was Acquired,Series A,2021-05-13,,2015-01-01,year,Active,,,1,7,M&A,18200000,USD,18200000,18200000,USD,18200000,Series A,26380000,USD,26380000,26380000,USD,26380000,"Techstars, Village Capital, Kapor Capital, Backstage Capital, Access Ventures",37,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Apps, Financial Services, Mobile, Software",,,,,,"Apps, Insurance, Mobile, Mobile Apps, Software","Saint Paul, Minnesota, United States",
FreshBus,https://www.crunchbase.com/organization/freshbus,Growing,Private,For Profit,11-50,,Series A,2024-08-13,,2019-07-01,day,Active,,,1,5,Early Stage Venture,87500000,INR,1042290,87500000,INR,1042290,Series A,759500000,INR,9103578,759500000,INR,9103578,"ixigo, Alteria Capital, Shell Ventures, Maniv Mobility, Kunal Shah",11,Asia-Pacific (APAC),"Transportation, Travel and Tourism",,,,,,"Electric Vehicle, Travel","Hyderabad, Andhra Pradesh, India",
iSpot.tv,https://www.crunchbase.com/organization/ispot-tv,Growing,Private,For Profit,251-500,Made Acquisitions,Private Equity,2022-04-27,,2012-04-16,day,Active,,,1,5,Private Equity,325000000,USD,325000000,325000000,USD,325000000,Private Equity,382800000,USD,382800000,382800000,USD,382800000,"Goldman Sachs, Insight Partners, Madrona, TL Ventures, Howard Love",12,"Greater Seattle Area, West Coast, Western US","Advertising, Data and Analytics, Design, Information Technology, Other, Sales and Marketing, Software",,,,,,"Advertising, Analytics, Brand Marketing, Digital Marketing, Information Technology, Market Research, Marketing, Real Time, Software, Test and Measurement","Bellevue, Washington, United States",1
Founders Factory Africa,https://www.crunchbase.com/organization/founders-factory-africa,,Private,,11-50,,Venture - Series Unknown,2023-08-16,"Accelerator, Incubator",2018-01-01,year,Active,,Seed,1,1,,114000000,USD,114000000,114000000,USD,114000000,Venture - Series Unknown,114000000,USD,114000000,114000000,USD,114000000,"The MasterCard Foundation, Johnson & Johnson Impact Ventures",2,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,,,,,Venture Capital,"Johannesburg, NA - South Africa, South Africa",64
Hyperproof,https://www.crunchbase.com/organization/hyperproof,Growing,Private,For Profit,101-250,,Private Equity,2023-08-30,,2018-08-17,day,Active,,,1,5,Private Equity,40000000,USD,40000000,40000000,USD,40000000,Private Equity,62281000,USD,62281000,62281000,USD,62281000,"Riverwood Capital, Toba Capital, Puget Sound Venture Club",3,"Greater Seattle Area, West Coast, Western US","Information Technology, Internet Services, Privacy and Security, Professional Services, Software",$100M to $500M,,,,,"Cloud Computing, Compliance, Cyber Security, Enterprise Software, Risk Management, SaaS, Software","Bellevue, Washington, United States",
Perch,https://www.crunchbase.com/organization/perch-d715,,Private,For Profit,101-250,"Made Acquisitions, Was Acquired",Series A,2021-05-26,,2019-11-01,day,Active,,,1,4,M&A,775000000,USD,775000000,775000000,USD,775000000,Series A,908750000,USD,908750000,908750000,USD,908750000,"Alumni Ventures, Spark Capital, Victory Park Capital, SoftBank Vision Fund, Eastward Capital Partners",7,"Greater Boston Area, East Coast, New England","Commerce and Shopping, Consumer Goods",,,,,,"Consumer Goods, E-Commerce, Retail","Boston, Massachusetts, United States",
Soulbound,https://www.crunchbase.com/organization/saga-5c6b,,Private,For Profit,11-50,,Seed,2024-08-20,,2022-01-01,year,Active,,,1,2,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,7600000,USD,7600000,7600000,USD,7600000,"Animoca Brands, iAngels, NGC Ventures, Big Brain Holdings, AAG Ventures",18,"East Coast, Southern US","Gaming, Media and Entertainment, Software",,,,,,"Gaming, Metaverse","Lewes, Delaware, United States",
AU10TIX,https://www.crunchbase.com/organization/au10tix,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2019-11-13,,2005-01-01,day,Active,,,1,2,,20000000,USD,20000000,20000000,USD,20000000,Venture - Series Unknown,80000000,USD,80000000,80000000,USD,80000000,"TPG, Oak HC/FT",2,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Identity Management, Machine Learning, Security","Hod Hasharon, HaMerkaz, Israel",
JupiterOne,https://www.crunchbase.com/organization/jupiterone,,Private,For Profit,101-250,,Series C,2022-05-27,,2018-03-01,month,Active,,,1,3,Late Stage Venture,70000000,USD,70000000,70000000,USD,70000000,Series C,119000000,USD,119000000,119000000,USD,119000000,"Intel Capital, 11.2 Capital, Alpha Square Group, Cisco Investments, Tribe Capital",12,"Research Triangle, East Coast, Southern US","Information Technology, Internet Services, Privacy and Security, Software",,,,,,"Cloud Management, Cloud Security, Cyber Security, Information Technology","Morrisville, North Carolina, United States",
Caribou,https://www.crunchbase.com/organization/motorefi,,Private,For Profit,251-500,,Series C,2022-05-19,,2016-09-20,day,Active,,,1,5,Late Stage Venture,115000000,USD,115000000,115000000,USD,115000000,Series C,189100000,USD,189100000,189100000,USD,189100000,"Goldman Sachs, Quiet Capital, Curql, Gaingels, Motley Fool Ventures",16,"Washington DC Metro Area, Southern US","Financial Services, Information Technology, Transportation",,,,,,"Automotive, Financial Services, FinTech, Information Technology, Lending","Washington, District of Columbia, United States",
SmithRx,https://www.crunchbase.com/organization/smithrx,,Private,For Profit,251-500,,Series C,2024-01-23,,2016-01-01,year,Active,,,1,7,Late Stage Venture,60000000,USD,60000000,60000000,USD,60000000,Series C,104663747,USD,104663747,104663747,USD,104663747,"Founders Fund, Great Oaks Venture Capital, Precursor Ventures, Blumberg Capital, Four Cities Capital",15,"San Francisco Bay Area, West Coast, Western US","Health Care, Information Technology",$100M to $500M,,,,,"Health Care, Information Technology, Pharmaceutical","San Francisco, California, United States",
Torus,https://www.crunchbase.com/organization/torus-40a5,,Private,For Profit,51-100,,Series A,2024-04-03,,2021-01-01,year,Active,,,1,2,Early Stage Venture,67000000,USD,67000000,67000000,USD,67000000,Series A,67000000,USD,67000000,67000000,USD,67000000,"Origin Ventures, Convoi Ventures, Pelion Venture Partners, EPIC Ventures, ICONIQ Capital",8,Western US,"Energy, Sustainability",,,,,,"Energy, Energy Management, Renewable Energy","Lehi, Utah, United States",
just words,https://www.crunchbase.com/organization/just-words,,Private,For Profit,1-10,,Seed,2024-08-27,,2024-01-01,year,Active,,,1,2,Seed,1700000,USD,1700000,1700000,USD,1700000,Seed,2200000,USD,2200000,2200000,USD,2200000,"Y Combinator, Peak XV Partners, Leonis Investissement, Cloud Capital",4,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Personalization, Software","San Francisco, California, United States",
Everly Health,https://www.crunchbase.com/organization/everly-health,Growing,Private,For Profit,501-1000,Made Acquisitions,Series F,2022-01-18,,2015-01-01,year,Active,,,1,3,Late Stage Venture,,,,,,,Series F,200000000,USD,200000000,200000000,USD,200000000,"Portfolia, Sixty Degree Capital",2,Southern US,Health Care,,Medium,,,,"Health Care, Health Diagnostics, Medical","Austin, Texas, United States",
FOSSA,https://www.crunchbase.com/organization/fossa-2,,Private,For Profit,51-100,Made Acquisitions,Venture - Series Unknown,2023-09-06,,2015-01-01,year,Active,,,1,5,,4499979,USD,4499979,4499979,USD,4499979,Venture - Series Unknown,38399979,USD,38399979,38399979,USD,38399979,"Hack VC, Costanoa Ventures, Marc Benioff, Canvas Ventures, Norwest Venture Partners",13,"San Francisco Bay Area, West Coast, Western US","Professional Services, Software",$10M to $50M,,,,,"Compliance, Developer Tools, Open Source, SaaS, Software","San Francisco, California, United States",
